geo_accession,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
GSM2429388,0.08482644109862003,0.02070523898521432,0.13261920975477526,0.2633010253945737,0.4985480847668166
GSM2429389,0.026057322315439384,0.0631114661189797,0.12347205252285315,0.2326974845664965,0.5546616744762313
GSM2429390,0.03632634015461525,0.0,0.1563712564389693,0.2403772713720069,0.5669251320344085
GSM2429391,0.050694980201701,0.0,0.23338907442715362,0.14046368724386651,0.5754522581272788
GSM2429392,0.0,0.0,0.20155737186809541,0.2637783379553546,0.5346642901765499
GSM2429393,0.10186983485496418,0.019950847571318316,0.09215859625912992,0.23614505377081152,0.549875667543776
GSM2429394,0.04773251460690086,0.0,0.1631444455362799,0.24076148376634243,0.5483615560904769
GSM2429395,0.007882023501661114,0.018207023725879876,0.11508060576836371,0.26685488113408506,0.5919754658700103
GSM2429396,0.010528782744272857,0.01286983606161734,0.16204357873702196,0.25138694377316045,0.5631708586839274
GSM2429397,0.0,0.0,0.21332784544405148,0.2940920124881312,0.49258014206781725
GSM2429398,0.008753515558513046,0.0,0.20461329174197165,0.3942022144781088,0.3924309782214066
GSM2429399,0.09929881328820901,0.0,0.14481061503906192,0.16574959910115256,0.5901409725715765
GSM2429400,0.050903382667318024,0.0,0.12528357204829302,0.22773375246601565,0.5960792928183732
GSM2429401,0.00213626527167173,0.0,0.22990465644743638,0.14422970609442223,0.6237293721864696
GSM2429402,0.026604383637849328,0.09201906275766224,0.09065940195477902,0.2549074577166786,0.5358096939330308
GSM2429403,0.16473287120959818,0.0,0.1772916540253622,0.11359580365406025,0.5443796711109794
GSM2429404,0.04433451263796369,0.0,0.14428744190769063,0.25464062338561483,0.5567374220687309
GSM2429405,0.00666891101997355,0.0,0.18430228809876262,0.22792739200837572,0.5811014088728881
GSM2429406,0.0077992156351831465,0.0,0.12380324671088089,0.29936929051151223,0.5690282471424238
GSM2429407,0.0,0.28773412013979316,0.15075422902035282,0.15302997660433992,0.4084816742355142
GSM2429408,0.0,0.10655602804449005,0.177127879433964,0.17223774893260446,0.5440783435889415
GSM2429409,0.11568892295397935,0.008661282339604087,0.1350773282726392,0.21051614406487418,0.5300563223689031
GSM2429410,0.0,0.01950447851101688,0.2515924245770017,0.3346717372444655,0.39423135966751593
GSM2429411,0.12124581344331291,0.028039746284415964,0.15799530816863203,0.15650471742767816,0.536214414675961
GSM2429412,0.08055221634204744,0.0,0.16192067687535935,0.21883327646254092,0.5386938303200522
GSM2429413,0.0,0.0,0.19743522511221684,0.332439883989996,0.4701248908977871
GSM2429414,0.0,0.0,0.21209742115840297,0.14904226654652164,0.6388603122950753
GSM2429415,0.007346670934460092,0.0,0.1532204980987476,0.2320544174867446,0.6073784134800477
GSM2429416,0.03508983313815519,0.0,0.1040311852860483,0.2931077064257452,0.5677712751500513
GSM2429417,0.06240381593737741,0.01148982994747371,0.11987794075474224,0.25759302890319746,0.5486353844572092
GSM2429418,0.0621885221529349,0.0,0.21802733176907904,0.16074332823929247,0.5590408178386936
GSM2429419,0.0,0.0,0.1970419174096019,0.2613267885100877,0.5416312940803104
GSM2429420,0.0,0.015736668633712536,0.2313747120948129,0.2722885481128038,0.4806000711586707
GSM2429421,0.0,0.0,0.1913780313527825,0.2978276141558486,0.5107943544913689
GSM2429422,0.0,0.0,0.15244687921407207,0.2203877598595802,0.6271653609263477
GSM2429423,0.021789730076655304,0.02741259683418446,0.20277807288883812,0.2824839726392832,0.4655356275610389
GSM2429424,0.01912858946473479,0.023369624010149206,0.16037668367864988,0.28083863632583167,0.5162864665206344
GSM2429425,0.01890390934421947,0.030954013264089416,0.1921469143201519,0.2745864474007769,0.4834087156707622
GSM2429426,0.005769578355268945,0.03158965170815364,0.14012653532505312,0.2594592171763792,0.5630550174351451
GSM2429427,0.1117108895599071,0.007173754813020235,0.15627351184942756,0.30242937679173737,0.4224124669859077
GSM2429428,0.12189596239890035,0.0,0.14834902138862813,0.12346737421808913,0.6062876419943825
GSM2429429,0.021005918823058228,0.19173858636351218,0.13282617768070923,0.22637488165917538,0.4280544354735451
GSM2429430,0.0,0.002767697043467928,0.20746835832761543,0.2206120088728689,0.5691519357560477
GSM2429431,0.0,0.0,0.1861166810446805,0.35745879325585195,0.45642452569946756
GSM2429432,0.049948413698890345,0.0,0.21542105606303733,0.2734484028036986,0.4611821274343736
GSM2429433,0.0007447806943299792,0.0,0.19382446975103965,0.25082973424190697,0.5546010153127234
GSM2429434,0.0,0.0,0.19601509034764844,0.34943218010202315,0.4545527295503284
GSM2429435,0.0,0.0,0.24562452313123123,0.172794223432853,0.5815812534359157
GSM2429436,0.0,0.11275214230681768,0.16593451700090647,0.27009900290481825,0.4512143377874575
GSM2429437,0.0,0.0,0.2498647761507489,0.2153080969137135,0.5348271269355377
GSM2429438,0.0,0.0,0.1935824947424363,0.23569745029815284,0.5707200549594108
GSM2429439,0.01964829738376991,0.06042693839224202,0.1876888275021747,0.1805876182159145,0.5516483185058989
GSM2429440,0.06492852003155657,0.0,0.17592979397637595,0.32254435259587944,0.436597333396188
GSM2429441,0.04101741260190485,0.0,0.19584704802507324,0.25671854046996795,0.506416998903054
GSM2429442,0.0,0.00016051914861421685,0.271615667607224,0.20882282202497995,0.5194009912191818
GSM2429443,0.0,0.0,0.2140256833899208,0.14587504688186761,0.6400992697282115
GSM2429444,0.04053974282311942,0.0,0.1882779151258785,0.1953986980855383,0.5757836439654638
GSM2429445,0.06799943285897309,0.0,0.20111431722690012,0.19438292783843203,0.5365033220756948
GSM2429446,0.0,0.0,0.21464859481094406,0.2127509428227578,0.572600462366298
GSM2429447,0.01027304166891209,0.0,0.18025678687722596,0.2565938157775414,0.5528763556763205
GSM2429448,0.028808521162269625,0.0,0.15464093570530604,0.3176729458634258,0.49887759726899855
GSM2429449,0.08749659453422921,0.0,0.0941134085647022,0.17065810592387445,0.6477318909771942
GSM2429450,0.0,0.0,0.2373150524145914,0.2285373952342534,0.5341475523511553
GSM2429451,0.0,0.0,0.15147260303097815,0.2953644033610709,0.553162993607951
GSM2429452,0.0,0.009343126437701738,0.2321758776496293,0.20921055462722138,0.5492704412854476
GSM2429453,0.0,0.0,0.13039684163109366,0.24337248907646705,0.6262306692924393
GSM2429454,0.018335695565236346,0.0,0.1714712142067608,0.3071177512495861,0.5030753389784167
GSM2429455,0.029548569295864333,0.0,0.160331524176469,0.23315098844453794,0.5769689180831288
GSM2429456,0.06612109268259035,0.0,0.2549823447386587,0.14096224250787845,0.5379343200708726
GSM2429457,0.08294260975989977,0.0,0.13937175565042062,0.16435526098475334,0.6133303736049263
GSM2429458,0.13973233657494497,0.0,0.16016530843704632,0.2386837092068638,0.46141864578114494
GSM2429459,0.0024900977866058652,0.0,0.1538471485790168,0.2746444219195105,0.5690183317148668
GSM2429460,0.05649256093012243,0.0,0.1211445593258899,0.221096573987646,0.6012663057563417
GSM2429461,0.0753158769690526,0.008712388337113646,0.1285694976043209,0.21937727714532143,0.5680249599441914
GSM2429462,0.05207916547343447,0.0,0.14980501384986375,0.1476152926649271,0.6505005280117747
GSM2429463,0.054192794904702815,0.0,0.1544333835901647,0.30624739194701844,0.4851264295581141
GSM2429464,0.060460179106454195,0.0,0.14226950358903964,0.2469282898608397,0.5503420274436664
GSM2429465,0.12128098286122063,0.0,0.1636172108943773,0.12299171774990426,0.5921100884944978
GSM2429466,0.10184703751536725,0.0,0.14448870575012804,0.1960134163615967,0.5576508403729079
GSM2429467,0.04757433604298075,0.0,0.21676454565052164,0.19297880015483485,0.5426823181516627
GSM2429468,0.05622447537200606,0.0,0.17527928561961273,0.24142474094961258,0.5270714980587686
GSM2429469,0.05163794368250805,0.0,0.1752902298016651,0.24196871763563974,0.5311031088801872
GSM2429470,0.13470812880766458,0.0,0.1987332617327935,0.17245847047328886,0.4941001389862531
GSM2429471,0.04293691876626974,0.0,0.20023660954276262,0.2370828933127157,0.5197435783782519
GSM2429472,0.033797974710084666,0.004323410222812524,0.15639983938550925,0.26231707099031476,0.5431617046912789
GSM2429473,0.07573304485359186,0.0,0.2027113573852056,0.15228797959790213,0.5692676181633005
GSM2429474,0.02430073870088355,0.0,0.189615123708747,0.15189038448862544,0.634193753101744
GSM2429475,0.020576956011297033,0.0077969885006265996,0.21879032541280918,0.19279896312156494,0.5600367669537023
GSM2429476,0.0028741205527401904,0.1036224017433607,0.14121702677059408,0.25834604678733686,0.4939404041459682
GSM2429477,0.04894645126602538,0.0,0.16462079544240305,0.15612643930131406,0.6303063139902575
GSM2429478,0.0,0.0,0.19512981500899276,0.2571706852195784,0.5476994997714288
GSM2429479,0.051041330304400494,0.0,0.15016880852786976,0.2819629873059446,0.516826873861785
GSM2429480,0.0,0.3251048066490154,0.19666985004988705,0.44821436464534026,0.03001097865575725
GSM2429481,0.0,0.06717842004895432,0.14610607816313217,0.3130771660292226,0.4736383357586909
GSM2429482,0.010847417427683017,0.17475639018265623,0.12517437189327182,0.13361635686832093,0.5556054636280681
GSM2429483,0.04879168144529672,0.0,0.08204162591638084,0.28738386368040925,0.5817828289579132
GSM2429484,0.03283670028836809,0.0,0.2007592775003396,0.21570988222685858,0.5506941399844338
GSM2429485,0.007950545035892856,0.020204270223471134,0.18068294739580865,0.21215802297449343,0.579004214370334
GSM2429486,0.13499251035393306,0.0,0.18090151249475855,0.19243701888974946,0.49166895826155893
GSM2429487,0.07098955010587842,0.04356593380463598,0.2111693348185227,0.19088041561650235,0.48339476565446055
GSM2429488,0.0,0.0,0.21964383304818313,0.23353445954029234,0.5468217074115246
GSM2429489,0.0,0.0,0.2783932281806793,0.3853041409824015,0.3363026308369192
GSM2429490,0.041043341626523906,0.08561503211355993,0.1538487134161455,0.2745431208185277,0.4449497920252428
GSM2429491,0.10419463434427083,0.0,0.10056377580526317,0.19261823867818284,0.6026233511722832
GSM2429492,0.09233954241799829,0.0,0.18081853048086632,0.22812959907634636,0.49871232802478904
GSM2429493,0.08406031888572738,0.04564955316422576,0.17087354706309352,0.184425627033113,0.5149909538538403
GSM2429494,0.044291400002867506,0.0,0.16319446472658192,0.24132264348799698,0.5511914917825537
GSM2429495,0.0,0.0,0.2433050308239839,0.1782899539015236,0.5784050152744925
GSM2429496,0.09200926796315023,0.0,0.18292756750895262,0.14937835428156307,0.5756848102463341
GSM2429497,0.04861296770983639,0.12963312672766716,0.10382739110212759,0.1896106153803214,0.5283158990800474
GSM2429498,0.04415525228830535,0.02033464537408955,0.12379479681257106,0.20724270865428726,0.6044725968707468
GSM2429499,0.02358441735841309,0.0,0.2358156427108341,0.2030236795352064,0.5375762603955464
GSM2429500,0.07841126186526817,0.0,0.2105635020006894,0.27872803344767627,0.43229720268636623
GSM2429501,0.04190989278867216,0.006408759294614727,0.1339395835286971,0.2948991332139921,0.522842631174024
GSM2429502,0.02284526204838814,0.0,0.23827468688236578,0.17547751526563665,0.5634025358036094
GSM2429503,0.059800474175347625,0.009647112992054637,0.10968134701059322,0.21581827803617928,0.6050527877858253
GSM2429504,0.004584544586183967,0.0,0.2281564105062108,0.32792102035242565,0.4393380245551797
GSM2429505,0.0,0.2177542875770843,0.09198175032328845,0.2762724812029533,0.413991480896674
GSM2429506,0.031902416871095546,0.0,0.20064212910535528,0.18189325432404865,0.5855621996995005
GSM2429507,0.05851183889701158,0.0,0.10895936811861019,0.16392646413009446,0.6686023288542838
GSM2429508,0.09613824155564202,0.0,0.08562590104021447,0.2938705673357905,0.524365290068353
GSM2429509,0.02499230444475201,0.0,0.1713546195217607,0.2344534927748724,0.5691995832586149
GSM2429510,0.0,0.0,0.2280872314099246,0.223535528885602,0.5483772397044734
GSM2429511,0.04460070403752334,0.0,0.20212141489621074,0.1946353652425328,0.5586425158237331
GSM2429512,0.013128936841491029,0.0,0.19045101866168773,0.18937707756430486,0.6070429669325164
GSM2429513,0.03005457196529759,0.07815974375907955,0.13170348671352194,0.23348357105725806,0.5265986265048428
GSM2429514,0.0,0.11034629117345754,0.13737821822839894,0.28375765460191665,0.4685178359962268
GSM2429515,0.04463453227840484,0.006391222398164389,0.1582708116312177,0.23652673784963293,0.5541766958425801
GSM2429516,0.027525212014780268,0.024283979323073978,0.20681554365864474,0.22229363144267086,0.5190816335608301
GSM2429517,0.05398321439707014,0.0,0.15960821868556288,0.213202198782077,0.57320636813529
GSM2429518,0.0,0.0,0.25409251428983376,0.12833726404014137,0.6175702216700248
GSM2429519,0.045579863838886556,0.0,0.22607686299906066,0.2539608959617298,0.474382377200323
GSM2429520,0.04919268390661213,0.04784813763867887,0.08463325163760839,0.2291285454554687,0.5891973813616319
GSM2429521,0.0,0.0,0.163324155483958,0.25858110903990356,0.5780947354761384
GSM2429522,0.04454768997541042,0.05343860845291212,0.15567899975824176,0.29860976855229454,0.44772493326114116
GSM2429523,0.028662854175057175,0.00955922061088568,0.2525122241542195,0.26015325201924117,0.4491124490405965
GSM2429524,0.053097457486952895,0.027644547400343243,0.1251553163882058,0.2677252435460919,0.5263774351784062
GSM2429525,0.0,0.0,0.23052963771117954,0.3068511964579926,0.4626191658308278
GSM2429526,0.025821629831096496,0.003370354505393445,0.10355258667452964,0.21673478248920128,0.6505206464997791
GSM2429527,0.0,0.0,0.2605217600380845,0.28816680777314935,0.4513114321887661
GSM2429528,0.058707374833354205,0.0,0.14257680351655108,0.28670569304297283,0.512010128607122
