,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
HAPLN2,0.15320183964568132,0.10850596886558207,0.0,0.9479741401245653,0.04471259570320563
HAPLN3,5.2080156803915845,5.1219330738622935,5.2747637665273395,5.695580478268074,2.369287003785827
HAPLN4,0.6417065911265406,0.10850596886558207,0.25855304108031446,0.2830972957400843,0.08808099582852193
HAR1A,0.15320183964568132,0.10850596886558207,0.6679691878876498,0.7889724686326383,0.24958617215168966
HAR1B,0.15320183964568132,0.0,0.15336308674825527,0.3807046072241464,0.13536114890933862
HARBI1,1.2292290221049023,1.6364515309624268,1.4970165728154012,1.635104303427246,1.6866914803972244
HARS,4.433920180751238,4.121293023205636,4.352726792498372,5.175127691475446,4.857363360038604
HARS2,2.747123327864041,2.546682971704547,2.869663177074812,3.1955267767309787,3.6067316730828773
HAS1,0.41803249925833175,2.6579967520940024,2.3956229950097767,3.5712737896186226,0.022529509804773026
HAS2,0.5341999884465196,0.3922566758905808,1.361895395659336,6.096639618049625,1.3988095285693238
HAS3,0.15320183964568132,0.6292664192339831,0.562353164585199,0.5196514334973673,2.368187931762698
HASPIN,0.2916854154205314,0.0,0.5064966666568033,0.0971888938657805,0.8279309705377299
HAT1,4.724207282322013,4.9393323754997684,4.998009968937735,5.499147522756855,4.672283907916875
HAUS1,4.5557535757536956,4.196975449746572,4.4540217193391625,4.5894150191999605,4.046697355486312
HAUS2,3.7114674116841835,3.827899296196682,3.878866609245512,3.8895982995481,3.6095247542418565
HAUS3,3.1260471027536396,2.79419749398531,3.5601409272732165,3.5293195144480802,2.993572110668628
HAUS4,3.4848032433836797,2.6932712504427307,3.141284295338747,2.540065785447676,2.5908711579470616
HAUS5,1.6963030277722666,1.3127305101354563,2.562415163885548,2.5742297926108404,2.8267751803062278
HAUS6,3.267037413638683,3.4996132898410925,3.8622730327338277,3.8903518033651836,3.584190193247179
HAUS7,1.9263289739651657,2.361738257994081,2.2157308437616865,2.309374302556904,2.289094580159383
HAUS8,3.5689281418118988,2.9770571724038137,3.881613744313892,2.6167385270180006,2.9907183230325085
HAVCR1,0.0,0.0,0.11652347988531384,0.011127783298664777,0.20103025463031401
HAVCR2,6.186149091129726,6.067855125018413,6.054084163880862,0.37209911453221334,0.17612538777253722
HAX1,5.853037667304137,5.762131585591652,6.247515647650347,5.797712623995618,5.49178639869122
HBA1,0.15320183964568132,0.0,0.29197837950315925,0.32828442673103375,0.41624556680152613
HBA2,0.0,0.0,0.15336308674825527,0.11792527578185553,0.2965609437111366
HBB,0.0,0.0,0.0,0.1585247510123138,0.37744353208297116
HBD,0.5341999884465196,0.9540728543504249,0.4483901806822429,0.472124577838388,0.4908525426337836
HBE1,0.0,0.0,0.0,0.0,0.0
HBEGF,7.368444539250542,8.244926976132037,7.66532453893881,5.045829659547181,7.361348036126721
HBG1,0.0,0.0,0.0,0.0,0.0
HBG2,0.0,0.0,0.0,0.044005234777390975,0.005665446977909845
HBM,0.0,0.0,0.0,0.011127783298664777,0.0
HBP1,5.632939110990045,6.345153230815663,5.886414870320339,6.0902593663277225,4.782199176628092
HBQ1,0.0,0.0,0.0,0.011127783298664777,0.03919871941998551
HBS1L,3.648416744331342,3.8515115617625715,4.342793076160619,4.671924903689775,4.046697355486312
HBZ,0.0,0.0,0.03989605638645116,1.1577806360146405,0.04471259570320563
HCAR1,0.15320183964568132,0.2094188879792804,1.4083562118771216,0.2173589249878885,0.061128899199910415
HCAR2,5.046226116614073,6.46862628050501,5.548959370355136,2.373294085125226,0.16097345550546674
HCAR3,4.950154443499539,6.580006080147863,5.325077637015876,0.43954727598718396,0.05020547855928063
HCCS,4.693303453752077,4.470415228919793,4.65685950391326,4.0726822895152175,4.717000819977892
HCFC1,4.66172311951481,4.84837664273895,4.90520971786262,4.900430170796909,4.620839811285246
HCFC1-AS1,0.0,0.10850596886558207,0.07871845775781273,0.044005234777390975,0.028107340363770633
HCFC1R1,5.229715593919395,4.725972645856762,4.88207523172498,6.886104379868716,4.743519540283765
HCFC2,3.332681120938259,2.9912987766822994,3.01686321453697,4.61790093123953,2.5889854646834025
HCG11,3.107413584962169,2.4876303700932763,3.285166001754258,4.211202468796102,2.921226705345555
HCG14,0.0,0.3037323046627132,0.5894908349102774,0.11792527578185553,0.2685600142695476
HCG15,0.0,0.2094188879792804,0.18928536007324867,0.0971888938657805,0.14566069922869013
HCG17,0.0,0.10850596886558207,0.18928536007324867,0.6175505363211112,0.09872241350447233
HCG18,3.9705361000400545,4.38669728779708,5.411253956970032,5.154575904794589,4.788374975850981
HCG20,0.2916854154205314,0.8327781100183103,0.7423978920627254,0.24590006923957464,0.1301836682820277
HCG21,0.0,0.0,0.0,0.14848149083017906,0.005665446977909845
HCG22,0.0,0.0,0.0,0.29224865724437,0.0
HCG24,0.2916854154205314,0.10850596886558207,0.25855304108031446,0.011127783298664777,0.03366368862284041
HCG25,0.5341999884465196,0.4756617630180751,0.8360155272413793,0.6392294524876024,0.5228117952474028
HCG27,0.7417546142468083,1.707182116072996,1.3930349215977973,1.1776699974309608,2.128308543650977
HCG9,0.0,0.0,0.03989605638645116,0.26461856189060673,0.2351902155355896
HCK,7.081527861654555,7.583064044577242,6.719237802867013,1.1376132372351333,1.4661049024352197
HCLS1,7.5918251374237515,7.7373102862635035,7.5682728946377225,3.265733265463481,1.303135782705558
HCN1,0.0,0.0,0.0,0.011127783298664777,0.09872241350447233
HCN2,0.2916854154205314,0.3037323046627132,0.5064966666568033,0.2269355142408146,0.2872875545442404
HCN3,0.41803249925833175,0.10850596886558207,0.9239266587870063,1.19728888365749,2.191809402207851
HCN4,0.0,0.0,0.0,0.02217039241817201,0.10401383191737673
HCRT,0.0,0.5545074244141329,0.5346952216651221,0.34597029811122487,0.7354926086306678
HCRTR1,0.15320183964568132,0.0,0.11652347988531384,0.0,0.005665446977909845
HCRTR2,0.15320183964568132,0.0,0.18928536007324867,0.1383678245036296,0.005665446977909845
HCST,8.249246224920723,8.258974022575671,7.851812211221013,1.5763827312845387,1.2275783654430017
HDAC1,4.9862978251695855,5.1883406887023105,5.2799789723092845,6.032896159915162,6.8484528832975595
HDAC10,3.7599961925673324,3.8515115617625715,4.193813460699788,3.7759507017507494,3.889729919248463
HDAC11,1.592935391855614,1.118803405242228,1.3775491725076114,2.885181386483248,3.3985699343922655
HDAC11-AS1,0.0,0.10850596886558207,0.07871845775781273,0.08670785186945702,0.1558872408929449
HDAC2,5.353477230574614,5.128390952732026,5.549823174979822,5.843371036572109,5.8298683744497
HDAC2-AS2,1.8831646372263051,1.3573964282061532,2.2069958741914184,0.32828442673103375,0.5424326797197574
HDAC3,4.976063209743406,4.4855855431748015,4.671220137181188,4.688482001816251,4.251606373262869
HDAC4,2.9279057047384476,3.843683667796367,3.281010336140726,4.034336400956277,3.080022151887151
HDAC5,3.5689281418118988,3.8824051952515464,3.6817614791249884,5.26065868762041,2.40937502691789
HDAC6,3.6865768217197616,3.2966870164482986,3.6040502892486717,3.7303876532267544,3.85993588802129
HDAC7,3.0303753545962397,3.677484427929215,3.6073732198579362,6.0133144420233915,3.735902253220369
HDAC8,3.332681120938259,3.519403348289046,3.8733565961013112,4.078644809589456,3.5198263780917767
HDAC9,2.394327431393624,3.6327606112733206,4.827556936928249,2.1649010423328976,1.5938346125857692
HDC,0.2916854154205314,0.10850596886558207,6.269705999191099,0.0971888938657805,0.03919871941998551
HDDC2,4.807373925230857,4.14696417225557,4.442904964259161,5.791473844821985,5.099947816629575
HDDC3,4.582984575390407,3.7122913113937144,4.298253394873512,3.580641067899977,4.496087872331113
HDGF,6.331716949183548,6.266827424857179,6.149487611291342,6.312296922413981,7.260887725834653
HDGFL1,0.0,0.0,0.0,0.0,0.0
HDGFL2,4.309018538018357,3.5959557017502455,4.304408564717664,4.865219026734343,4.598050695811951
HDGFL3,2.3632509459062288,2.223801138802101,3.3853478721290706,5.820030545143729,2.7613039972652356
HDHD2,3.7836618538785616,3.746278178892204,3.6974375243580537,3.6807275987630366,3.642172045021893
HDHD3,2.8175977125603726,1.8390199479683804,2.784158169073083,2.944428926643888,6.128858165761368
HDHD5,4.267660154977581,3.6144755205938197,3.6627225788524305,3.95732393700488,4.3346950662455015
HDHD5-AS1,0.0,0.0,0.07871845775781273,0.43954727598718396,0.3103602119230561
HDLBP,6.595110581774251,5.860448269801458,6.189390746376311,7.159472122757467,7.330291232099488
HDX,1.7927570702631226,2.546682971704547,2.616187176399113,2.897227144995929,1.7284034125952907
HEATR1,3.267037413638683,3.126478533646344,3.6073732198579362,3.965927869779261,3.6723169418270323
HEATR3,3.9073080197472945,4.370444587458327,4.0571195492705305,3.0520541395059007,3.669642930102104
HEATR4,0.0,0.2094188879792804,0.22433487668244584,0.08670785186945702,0.1197726292442381
HEATR5A,3.4556350359909214,3.060471360216098,3.500627446135129,3.7726851119573697,3.5917432209499625
HEATR5B,3.380025233241352,3.2966870164482986,3.9771802064301447,3.4740956065721287,3.295382671584724
HEATR6,3.069408627638346,2.7105902559204256,3.442279232783109,3.3806610422342662,2.1540452494586617
HEATR9,0.0,0.5545074244141329,0.07871845775781273,0.05479996905834087,0.028107340363770633
HEBP1,5.801804844798404,5.017952898975566,4.8247048120897436,6.345095864560613,4.251308335699972
HEBP2,5.827648665874323,6.246191924035525,5.856007226932638,6.522647595472244,7.377926719089537
HECA,5.108456832136432,5.968775621685417,5.501528754115354,4.697120535595481,4.23150046605812
HECTD1,5.154564178236534,5.260671034501405,5.656327294051617,6.17169962447038,5.619784090925654
HECTD2,2.0485753015070443,0.8946998405412794,1.8055146193083644,3.845984724181704,1.8308885183403105
HECTD3,3.4702928532761437,2.8732237795262656,2.824691889119066,3.7108989053071406,4.367515672940191
HECTD4,3.316548080916276,3.363904282628646,3.7464860201365386,4.406096195987576,4.432050702413236
HECW1,0.15320183964568132,0.2094188879792804,0.03989605638645116,1.2592680776237108,0.21087305599210585
HECW2,0.9231703333250494,1.5620736765489585,1.346069904654717,4.294965768948574,0.42049318336030356
HEG1,2.1246728058260693,2.383498033655968,2.9292953051581443,7.005498130953178,1.2227220149025453
HELB,3.233060420659877,4.292079501993929,4.123607993609362,3.960915146892817,3.55454291408294
HELLS,1.4815860083660357,1.3127305101354563,3.6880523518810047,3.6920078719390923,4.887785359955719
HELQ,3.267037413638683,3.396373857284649,3.514853090791398,4.0472319414086435,2.9016096874432216
HELT,0.0,0.0,0.0,0.011127783298664777,0.005665446977909845
HELZ,5.2637705289492525,5.687562858816894,5.447859119416467,5.1489196854205925,4.61598664279253
HELZ2,2.567917248302317,4.2630273344801894,3.5771876635591218,5.1228680811254,4.3222631959054665
HEMGN,0.0,0.10850596886558207,0.11652347988531384,0.0,0.011308732808332805
HEMK1,2.906508533314188,2.7778591760917672,3.061156820932624,3.5485410135635704,3.5429009700880867
HENMT1,3.107413584962169,2.7778591760917672,3.0317793616572026,2.39681743583819,2.3780495668982264
HEPACAM,0.0,0.0,0.0,0.08670785186945702,0.011308732808332805
HEPACAM2,0.0,0.10850596886558207,0.11652347988531384,0.1882417298774216,4.17856455905209
HEPH,0.2916854154205314,0.4756617630180751,0.5064966666568033,4.840868504197674,6.1727970963554535
HEPHL1,0.0,0.0,0.0,0.08670785186945702,0.03919871941998551
HEPN1,0.0,0.0,0.0,0.1383678245036296,0.005665446977909845
HERC1,5.2425805815377755,4.943000535971134,5.575499705228774,5.3651752773243775,4.030809808163858
HERC2,4.145120979692929,3.2500700801337503,4.308497470271093,5.384825514278672,5.059665903303121
HERC3,4.117451518009551,4.134185695660261,4.158005166384368,3.292202337524273,3.4167566538664613
HERC4,4.807373925230857,4.871658798190725,4.978895468842802,5.313020490195048,5.4078998591139715
HERC5,3.250148939099566,4.184634219052447,3.19968940123898,3.750446898174629,0.39049384348569693
HERC6,2.540397617211388,2.6034131730510817,2.0497884873697165,3.2726851960024415,2.386759229570895
HERPUD1,7.982161148573714,7.908888954796151,8.680818127547507,7.35330688030919,7.326653469925304
HERPUD2,4.470833774507433,4.633658532917866,4.581141519287356,5.055267557250457,4.094333794740357
HES1,7.9380252112291245,9.342271373165433,9.231006488843581,10.508536354652724,9.026063671524266
HES2,0.41803249925833175,0.3922566758905808,0.813174459649374,0.472124577838388,3.618796163120333
HES3,0.0,0.0,0.03989605638645116,0.0,0.011308732808332805
HES4,6.922736558548007,7.884298059693286,7.957467759069378,8.602601365630504,5.883065744893629
HES5,1.084300557436334,0.7680789913890524,0.813174459649374,6.740238931839227,2.625319135513309
HES6,1.8831646372263051,1.599741867609655,2.4032902487232977,3.300162690320332,6.09429681089151
HES7,0.15320183964568132,0.0,0.07871845775781273,0.4801552459550869,0.13536114890933862
HESX1,0.7417546142468083,0.700341587281102,1.1594672411390519,0.6248130977073628,0.3149307921603257
HEXA,7.235328742892214,5.625002237388184,6.474641650065443,5.72565705060879,4.9151353138156235
HEXA-AS1,2.161267427798561,1.400720913882854,2.5895516789035584,0.6029148049515699,1.3880051753579397
HEXB,7.307508574048189,5.913760406419365,6.109035518654077,5.795099645630846,5.245013071785067
HEXIM1,4.918436962894211,5.676588440526698,5.991244598512935,6.198109431881179,6.241555049596602
HEXIM2,2.1969567269759316,1.6722502410603024,1.5940050000169945,2.434501594176829,1.7215346365530566
HEY1,1.1585839054973717,2.546682971704547,2.3002894498276665,6.067786894446637,1.859327874114616
HEY2,0.2916854154205314,0.3037323046627132,0.03989605638645116,4.80974117874145,0.21576938844669252
HEYL,0.5341999884465196,0.3037323046627132,0.41843508174328287,5.338367503937651,0.5656308422168089
HFE,2.9697709045727145,2.2477260797300165,2.198207695378541,2.254245801546387,2.2526326832046566
HFM1,0.0,0.10850596886558207,0.0,0.7160428914766669,0.03366368862284041
HGD,0.2916854154205314,0.10850596886558207,0.29197837950315925,0.1882417298774216,4.299958112636434
HGF,1.9263289739651657,2.2477260797300165,1.6848818685482363,6.373532588125685,0.11453879974315888
HGFAC,0.0,0.0,0.25855304108031446,0.08670785186945702,0.03919871941998551
HGH1,2.483731628679057,2.271260724944474,2.541722470186823,2.9386124716983075,3.339791712283241
HGS,4.66172311951481,5.141220630695426,4.909254041327621,4.956551139978036,5.209861150724752
HGSNAT,4.4561814799627015,4.804691646637727,5.2387914263343145,5.682154218562227,4.529654031002937
HHAT,1.0059837952900417,1.0110986950338416,1.6594958761363907,2.0696558257076885,1.5382398161907758
HHATL,0.0,0.0,0.0,0.02217039241817201,0.016930030188497116
HHATL-AS1,0.0,0.0,0.0,0.0,0.0
HHEX,4.668094731585527,5.089202821839245,5.066006359429216,4.274909300992852,1.0796496335770887
HHIP,0.15320183964568132,0.3037323046627132,0.18928536007324867,5.688016502889709,0.13536114890933862
HHIP-AS1,0.0,0.0,1.6594958761363907,3.683338578042566,0.17109240449155713
HHIPL1,0.41803249925833175,0.2094188879792804,0.15336308674825527,2.1846931504775107,0.03919871941998551
HHIPL2,0.0,0.0,0.15336308674825527,0.07615010853404029,0.04471259570320563
HHLA1,0.0,0.0,0.03989605638645116,0.033129121339292356,0.1558872408929449
HHLA2,0.15320183964568132,0.0,0.25855304108031446,0.08670785186945702,4.9626950067598
HHLA3,2.299014660787452,1.5620736765489585,2.0691976275384603,3.1408514526659284,2.2879326609380404
HIBADH,4.0987059236927434,3.1646802240301684,3.150425036578198,4.557511761369334,4.5061150740873135
HIBCH,3.648416744331342,3.087237707603678,3.7733602083071625,4.68501205291414,5.410304541023545
HIC1,6.124934398377621,5.831056571372356,6.981781736031616,6.919339607479504,0.7691902867879534
HIC2,2.3632509459062288,3.2381766235400544,2.8806903263954986,3.446695069357804,3.80738373449665
HID1,0.5341999884465196,0.3922566758905808,0.6422811640105438,2.2401281170676106,4.052866905230538
HID1-AS1,0.0,0.0,0.0,0.9363464097908508,0.061128899199910415
HIF1A,7.149134194822012,7.844647831814787,7.031174924555842,8.056944714393163,6.597731591185767
HIF1A-AS1,0.2916854154205314,0.10850596886558207,0.07871845775781273,0.3807046072241464,0.055677527242008584
HIF1A-AS2,1.9682392949975227,2.9334688978024404,1.8398215619798268,0.6248130977073628,1.4052535139153313
HIF1AN,3.4702928532761437,3.7122913113937144,3.5567072753489306,4.0573318305786445,3.6584475565663723
HIF3A,0.0,0.0,0.03989605638645116,3.3644829133777474,0.7691902867879534
HIGD1A,5.58660217322261,5.092509464484709,5.315966894871689,5.6716731971564975,7.082862853108073
HIGD1B,0.0,0.2094188879792804,0.18928536007324867,6.239207161706672,0.08273070707704679
HIGD1C,0.0,0.0,0.0,0.033129121339292356,0.005665446977909845
HIGD2A,7.916109686305024,7.7351962938794365,7.665723036955013,6.9556113199099325,7.267866083517297
HIGD2B,0.0,0.0,0.07871845775781273,0.011127783298664777,0.15078303139503005
HIKESHI,5.589961765681669,5.437502805468289,5.5721024565541715,6.3111719205941945,4.801665865056136
HILPDA,1.7453359755885536,2.810352852785122,2.807459552362194,4.204553114071797,3.6803093675691136
HINFP,2.990256567490492,3.1520583896715393,3.408390703897595,3.798605173645826,3.33586165258716
HINT1,8.832095523315239,8.112755332508561,8.875031358659722,8.606217709336551,9.553838068463289
HINT2,4.380601073511469,3.7712530009656984,4.529529091268678,4.191161752036061,5.131220687565178
HINT3,4.863973926423042,4.413384747953266,4.520744609028194,4.556562666272833,4.215394885960139
HIP1,4.242263784320872,4.348485524064985,4.534774220395815,6.026398407364368,2.504476668600772
HIP1R,1.4815860083660357,1.2666374301303294,2.2157308437616865,2.786633445262872,4.92058111893316
HIPK1,5.046226116614073,5.3845347034045705,5.601560601245228,5.402628101580237,5.036676033502334
HIPK1-AS1,2.0871257327131256,1.9006799840737971,2.3645398862634446,1.3409136867878295,1.3988095285693238
HIPK2,5.084838538544075,5.74961901522753,5.573802080868561,6.210682811117747,4.8067453185581135
HIPK3,5.396322009803081,5.831056571372356,5.381480147942362,6.019871257139192,4.629351109767281
HIPK4,0.0,0.0,0.18928536007324867,0.5039824710140821,0.055677527242008584
HIRA,3.0500239966601077,2.9186418251307975,3.1088277688356203,3.244674189070683,3.5822957415419805
HIRIP3,3.198263893907801,2.097836530921877,3.535931957291907,3.9601976197090134,3.494866915194853
HIST1H1A,0.0,0.0,0.9450922057951718,1.0700513660113598,0.16097345550546674
HIST1H1B,0.5341999884465196,0.2094188879792804,3.085189184718142,0.39776311480258236,3.9788329922018075
HIST1H1C,4.0311090796836435,3.7122913113937144,4.852975461432842,4.201520519144332,6.016198048425677
HIST1H1D,2.6730287304328164,1.4836518566154202,3.7343793406343915,1.725705581893045,3.5018992017940973
HIST1H1E,2.747123327864041,2.6034131730510817,3.930188140441685,3.379588126200287,4.458110955320591
HIST1H1T,0.0,0.0,0.03989605638645116,0.02217039241817201,0.09341151612268143
HIST1H2AA,0.0,0.0,0.0,0.0,0.0
HIST1H2AB,0.41803249925833175,0.10850596886558207,1.1774643479049685,0.6746524088535528,2.1204971426249286
HIST1H2AC,4.616316072533463,4.203106700622683,5.2747637665273395,5.243363664615729,6.22123149858669
HIST1H2AD,0.0,0.0,0.0,0.011127783298664777,0.14566069922869013
HIST1H2AE,2.0089664115866457,1.2190229682710216,2.3566633308860987,1.1825997874552008,3.1910958104177545
HIST1H2AG,1.29657571381218,0.6292664192339831,2.858551092816342,1.4013678748896816,4.2649547354197095
HIST1H2AH,0.6417065911265406,0.10850596886558207,1.6594958761363907,0.6320392822312301,3.2369743090275622
HIST1H2AI,0.0,0.3922566758905808,0.7663779577757287,0.10759434095049275,0.9824426948866096
HIST1H2AJ,0.2916854154205314,0.0,0.41843508174328287,0.044005234777390975,1.0715695261823222
HIST1H2AK,0.15320183964568132,0.10850596886558207,1.1412427878238771,0.35473258913589906,1.7706078430996235
HIST1H2AL,0.7417546142468083,1.118803405242228,1.697409294679722,0.4062173222330126,2.4843290566887535
HIST1H2AM,0.2916854154205314,0.0,0.7180124896523337,0.10759434095049275,0.8996675720381729
HIST1H2BA,0.0,0.0,0.0,0.0,0.0
HIST1H2BB,0.41803249925833175,0.2094188879792804,0.6932078117302021,0.1882417298774216,1.6013374473052364
HIST1H2BC,2.8847892284356864,2.507584351610628,3.3461059184136315,2.1773028926617086,3.6638321791534905
HIST1H2BD,1.6455447851391993,2.361738257994081,3.075624225000603,2.516831878458025,4.307144798746826
HIST1H2BE,1.3609182973331027,1.4836518566154202,2.2069958741914184,1.3364970264909501,2.270390634713302
HIST1H2BF,1.7453359755885536,0.7680789913890524,2.250151267833071,0.6676370561463301,3.1923383624807458
HIST1H2BG,3.233060420659877,2.4876303700932763,4.130553349758766,2.961738901524507,4.973937575515076
HIST1H2BH,1.1585839054973717,1.0659559066211723,2.718068147911291,0.930497211108336,4.1535843838963675
HIST1H2BI,0.15320183964568132,0.0,0.3246468006686816,0.12818275792491216,1.0470540772606238
HIST1H2BJ,2.0871257327131256,1.118803405242228,2.2244132445390172,1.4835601427880163,2.9479557537489183
HIST1H2BK,0.7417546142468083,0.5545074244141329,0.8806406014208541,0.7160428914766669,1.5672630877887455
HIST1H2BL,0.0,0.0,0.7180124896523337,0.19801290257742554,1.2516178941589884
HIST1H2BM,0.0,0.0,0.3878448046340417,0.033129121339292356,0.8247295929295736
HIST1H2BN,1.538334697787413,1.5233955563139996,2.950382807746861,1.9093942132322894,3.850128665800169
HIST1H2BO,0.0,0.0,0.3246468006686816,0.07615010853404029,0.9178092752748415
HIST1H3A,0.7417546142468083,0.5545074244141329,1.1774643479049685,0.9187271851747705,2.255013077209202
HIST1H3B,0.2916854154205314,0.10850596886558207,1.7464587340834965,0.08670785186945702,2.8442708164006665
HIST1H3C,0.2916854154205314,0.0,0.7423978920627254,0.07615010853404029,1.9648848631656508
HIST1H3D,0.0,0.0,0.0,0.0,0.0
HIST1H3E,0.7417546142468083,0.3922566758905808,0.7663779577757287,0.7562789371935765,1.5537915204037112
HIST1H3F,0.0,0.3037323046627132,1.104088345645272,0.10759434095049275,1.7059592671367623
HIST1H3G,0.15320183964568132,0.3922566758905808,1.5532342351978585,0.1585247510123138,3.252544306895689
HIST1H3H,1.084300557436334,0.8946998405412794,2.316622299939157,1.1376132372351333,3.260266742332299
HIST1H3I,0.15320183964568132,0.3922566758905808,0.7180124896523337,0.26461856189060673,1.3814835102362402
HIST1H3J,0.0,0.0,0.5064966666568033,0.10759434095049275,1.2658516580654897
HIST1H4A,0.6417065911265406,0.5545074244141329,1.247288347255199,0.8460162788078631,1.8994418158735589
HIST1H4B,0.2916854154205314,0.7680789913890524,1.212798726789134,0.4640489571878296,2.171791604507119
HIST1H4C,4.913082254192663,4.695852860868876,6.981141486313895,6.348115736449704,7.7605816995901975
HIST1H4D,0.15320183964568132,0.4756617630180751,0.6161274454441102,0.34597029811122487,1.2468419271740636
HIST1H4E,2.0089664115866457,1.8701793556884438,2.902494945334414,2.4178744813637287,3.8338990836007003
HIST1H4F,0.5341999884465196,0.3037323046627132,0.47773594352208065,0.31037905215870454,0.4247283306900517
HIST1H4G,0.0,0.0,0.0,0.0,0.016930030188497116
HIST1H4H,2.394327431393624,1.5620736765489585,2.6807008086491844,2.9195453908499758,3.9931628034314057
HIST1H4I,0.15320183964568132,0.2094188879792804,0.7663779577757287,0.3892590734610265,1.1452799477206006
HIST1H4J,1.3609182973331027,0.8946998405412794,1.4533673594533594,1.4634468875463076,1.8640137362037985
HIST1H4K,0.0,0.0,0.0,0.0,0.0
HIST1H4L,0.0,0.10850596886558207,0.15336308674825527,0.08670785186945702,0.4705124111171957
HIST2H2AA3,0.0,0.3037323046627132,0.07871845775781273,0.10759434095049275,0.055677527242008584
HIST2H2AA4,2.948990158773583,3.1393251542069938,3.065995426839359,2.6312353892510334,2.701473281130575
HIST2H2AB,0.7417546142468083,0.4756617630180751,1.085146031489856,0.5118382245249542,1.3236922749811106
HIST2H2AC,2.8847892284356864,3.577195049813971,4.230910429164331,3.8850689934107345,3.903071894839421
HIST2H2BE,3.82985946141535,4.470415228919793,4.29413531047591,3.027604518431731,3.451937777633211
HIST2H2BF,2.747123327864041,3.4176212367485843,3.70366055814951,2.4792620776094334,3.556956539230419
HIST2H3A,0.0,0.0,0.0,0.0,0.011308732808332805
HIST2H3C,0.0,0.0,0.0,0.0,0.011308732808332805
HIST2H3D,0.15320183964568132,0.10850596886558207,0.25855304108031446,0.0971888938657805,0.5694611942505905
HIST2H3PS2,0.0,0.0,0.03989605638645116,0.033129121339292356,0.09872241350447233
HIST2H4A,0.0,0.2094188879792804,0.29197837950315925,0.178403926850422,0.23035946310077413
HIST2H4B,0.15320183964568132,0.3037323046627132,0.41843508174328287,0.5196514334973673,2.174309071585798
HIST3H2A,2.8627379422457038,3.2966870164482986,3.8482977525574227,2.6756213861927547,4.0207030736176925
HIST3H2BB,1.0059837952900417,0.7680789913890524,1.5532342351978585,0.5351520438089247,1.5537915204037112
HIST3H3,0.15320183964568132,0.0,0.0,0.0,0.0
HIST4H4,1.6455447851391993,1.6364515309624268,2.059525697051378,1.7754988419942275,3.3920959594731603
HIVEP1,4.079713549279876,5.1444103021682235,5.382450246355014,4.822825504030981,4.433627663083262
HIVEP2,3.233060420659877,4.596876817759887,4.409031304329739,4.805353233111276,3.436291011978225
HIVEP3,3.6865768217197616,4.601526143455723,4.3975610077881635,4.305172962997172,1.7656080192051564
HJURP,0.2916854154205314,0.4756617630180751,2.2069958741914184,0.273887514179965,3.2779315467628964
HJV,0.0,0.0,0.03989605638645116,0.0,0.0
HK1,5.736610740128889,5.875882390504063,5.32910846082115,5.143557261291603,5.0936443138751635
HK2,4.349224249241934,4.924565750339022,4.330781619416235,1.9212403149677704,7.079257282124935
HK3,4.190089177025864,4.257146031081907,2.506561113389061,0.12818275792491216,0.028107340363770633
HKDC1,0.15320183964568132,0.5545074244141329,0.22433487668244584,0.23644895319035147,4.976103473471583
HKR1,2.161267427798561,1.774606475735133,2.5828152524892545,3.8303637926684386,2.7746380853427377
HLA-A,11.120679727088442,10.360917790796478,10.407340098113943,10.767433979227578,10.448672322901437
HLA-B,11.668115735826618,11.224745220661031,11.203927389634373,11.302345399270582,10.6046922047429
HLA-C,10.4954144821413,9.98264957073939,10.038053720260345,10.361498163649575,9.805682654299712
HLA-DMA,9.701538256354334,8.689579681796221,9.344500758817981,5.330060452904909,6.541253904886495
HLA-DMB,9.296555146350878,8.031963778827574,8.68387068801467,3.6083834145165614,4.749018631402805
HLA-DOA,6.765235114994165,5.31546691083413,6.701856486219475,2.1423054605612495,2.38892845419934
HLA-DOB,2.3314902904981003,1.6364515309624268,4.450325644001658,1.8236307163871164,1.4116688443049727
HLA-DPA1,12.292227954769611,11.147267902716877,12.230681253827358,6.817839112497086,7.547968704891185
HLA-DPB1,11.93386337247297,10.918142393733074,12.095522144000904,6.689408152775272,6.725638382229461
HLA-DQA1,11.268539860231337,9.556011728398447,11.07827905563003,4.222616023660124,3.19915333510426
HLA-DQA2,7.149134194822012,6.68449594675247,7.736665680389283,0.9766399495408272,1.4328495590599264
HLA-DQB1,10.524236251217992,9.59558539937285,10.852388971094467,4.645388975417108,5.930374102030231
HLA-DQB1-AS1,0.6417065911265406,0.2094188879792804,0.3246468006686816,0.011127783298664777,0.022529509804773026
HLA-DQB2,4.4561814799627015,2.565841973928825,4.3994790681136156,0.178403926850422,0.6656398900889414
HLA-DRA,13.630250950065573,12.736503533062976,13.386005870822318,7.689995286636021,9.223882224968648
HLA-DRB1,12.441492756651119,11.247542692984553,12.232683061997145,7.598317449443765,8.244282444626196
HLA-DRB5,9.658186712043841,8.72489865277933,9.778813193448348,5.582869477249477,6.583655342017396
HLA-E,9.772741501122617,9.387055795457435,9.343816107465244,9.65140769623118,8.53319449284412
HLA-F,6.969916531924457,7.009750346965459,6.881049105373831,7.047144046881997,7.103112179850994
HLA-G,1.7927570702631226,1.400720913882854,1.7703719520838341,1.742495013089785,3.109260482661961
