split,model,auc,brier
220,clinical_Mayo_age,0.4571428571428572,0.27409516631553216
220,clinical_plus_myeloid,0.7142857142857142,0.2213371969112523
220,clinical_plus_barrier,0.4285714285714285,0.31196380200840257
220,clinical_plus_myeloid_barrier,0.6,0.250396530078059
221,clinical_Mayo_age,0.5142857142857142,0.2607202744743032
221,clinical_plus_myeloid,0.7428571428571429,0.23569722053605957
221,clinical_plus_barrier,0.6571428571428571,0.24110495235471438
221,clinical_plus_myeloid_barrier,0.7428571428571429,0.2343139114483839
222,clinical_Mayo_age,0.5,0.2591529254107905
222,clinical_plus_myeloid,0.5,0.2531872639331308
222,clinical_plus_barrier,0.4444444444444444,0.29681885822701454
222,clinical_plus_myeloid_barrier,0.5277777777777778,0.2736085544205423
223,clinical_Mayo_age,0.8055555555555556,0.2188197227521751
223,clinical_plus_myeloid,0.638888888888889,0.2483953053353145
223,clinical_plus_barrier,0.8611111111111112,0.2079011926095414
223,clinical_plus_myeloid_barrier,0.638888888888889,0.24708174394137725
224,clinical_Mayo_age,0.6333333333333333,0.23962981542099612
224,clinical_plus_myeloid,0.8666666666666667,0.22119185055226395
224,clinical_plus_barrier,0.7666666666666666,0.2218842417133491
224,clinical_plus_myeloid_barrier,0.8333333333333334,0.22519486654631393
225,clinical_Mayo_age,0.4428571428571428,0.2688658632053949
225,clinical_plus_myeloid,0.5714285714285714,0.2602503215252888
225,clinical_plus_barrier,0.4571428571428571,0.29319468500343143
225,clinical_plus_myeloid_barrier,0.5428571428571428,0.2745443598080966
226,clinical_Mayo_age,0.2571428571428571,0.3103036748807143
226,clinical_plus_myeloid,0.5428571428571428,0.24471052000670498
226,clinical_plus_barrier,0.34285714285714286,0.29300951439306727
226,clinical_plus_myeloid_barrier,0.5428571428571428,0.24407683990498982
227,clinical_Mayo_age,0.8333333333333334,0.21900819104192107
227,clinical_plus_myeloid,0.8333333333333334,0.19085992154537001
227,clinical_plus_barrier,0.6944444444444446,0.23117140058466043
227,clinical_plus_myeloid_barrier,0.8055555555555556,0.19462756551777324
228,clinical_Mayo_age,0.5833333333333334,0.23819761360631697
228,clinical_plus_myeloid,0.4444444444444444,0.259132129945534
228,clinical_plus_barrier,0.6666666666666666,0.22480982279166653
228,clinical_plus_myeloid_barrier,0.4444444444444444,0.26019928949297705
229,clinical_Mayo_age,0.4333333333333333,0.2912452741252316
229,clinical_plus_myeloid,0.5333333333333333,0.2603518283097993
229,clinical_plus_barrier,0.4,0.2938229679327912
229,clinical_plus_myeloid_barrier,0.5666666666666667,0.26616677221563223
230,clinical_Mayo_age,0.19999999999999996,0.30352921005849154
230,clinical_plus_myeloid,0.37142857142857144,0.275844120098559
230,clinical_plus_barrier,0.19999999999999996,0.3024134151358044
230,clinical_plus_myeloid_barrier,0.37142857142857144,0.27992574509560897
231,clinical_Mayo_age,0.6285714285714286,0.2344322076323959
231,clinical_plus_myeloid,0.7714285714285714,0.18609554691379027
231,clinical_plus_barrier,0.7142857142857142,0.2201486545941506
231,clinical_plus_myeloid_barrier,0.7999999999999999,0.1848526363874937
232,clinical_Mayo_age,0.75,0.22449269539359015
232,clinical_plus_myeloid,0.7777777777777779,0.190374069739203
232,clinical_plus_barrier,0.75,0.21939256950493405
232,clinical_plus_myeloid_barrier,0.7777777777777779,0.1909472057810819
233,clinical_Mayo_age,0.7777777777777778,0.22343227710271527
233,clinical_plus_myeloid,0.75,0.23141853329670706
233,clinical_plus_barrier,0.7222222222222222,0.2363244243535635
233,clinical_plus_myeloid_barrier,0.4722222222222222,0.30615422003466025
234,clinical_Mayo_age,0.5333333333333333,0.27161456801009987
234,clinical_plus_myeloid,0.4333333333333333,0.3713619375380954
234,clinical_plus_barrier,0.2,0.3970619150558555
234,clinical_plus_myeloid_barrier,0.33333333333333326,0.41910508020678156
235,clinical_Mayo_age,0.4571428571428571,0.26416538026437525
235,clinical_plus_myeloid,0.6285714285714286,0.2323497803392339
235,clinical_plus_barrier,0.5142857142857142,0.28369043692300416
235,clinical_plus_myeloid_barrier,0.657142857142857,0.23896445962784515
236,clinical_Mayo_age,0.5142857142857142,0.2605187121119145
236,clinical_plus_myeloid,0.7142857142857142,0.2103782170244823
236,clinical_plus_barrier,0.6,0.24063052376312807
236,clinical_plus_myeloid_barrier,0.7714285714285715,0.20840110712057927
237,clinical_Mayo_age,0.5972222222222222,0.24788856952349025
237,clinical_plus_myeloid,0.6111111111111112,0.2260679431605139
237,clinical_plus_barrier,0.6666666666666666,0.2348864055736668
237,clinical_plus_myeloid_barrier,0.6111111111111112,0.2252338734820204
238,clinical_Mayo_age,0.5555555555555556,0.25277226514170087
238,clinical_plus_myeloid,0.5555555555555556,0.31780761079062264
238,clinical_plus_barrier,0.3888888888888889,0.2927569904658893
238,clinical_plus_myeloid_barrier,0.4722222222222222,0.3301720169411913
239,clinical_Mayo_age,0.5666666666666667,0.23474342278005633
239,clinical_plus_myeloid,0.9,0.1825183852963443
239,clinical_plus_barrier,0.6666666666666666,0.21693419316426715
239,clinical_plus_myeloid_barrier,0.9,0.18199483535331284
240,clinical_Mayo_age,0.6428571428571428,0.24241444207118293
240,clinical_plus_myeloid,0.8,0.18923042728569103
240,clinical_plus_barrier,0.6857142857142857,0.23203319788062782
240,clinical_plus_myeloid_barrier,0.8,0.19611463595630443
241,clinical_Mayo_age,0.8285714285714285,0.22253125844765745
241,clinical_plus_myeloid,0.7428571428571428,0.23795308456361955
241,clinical_plus_barrier,0.8571428571428572,0.20585596982459223
241,clinical_plus_myeloid_barrier,0.7142857142857143,0.2397111114591136
242,clinical_Mayo_age,0.5277777777777778,0.25581691907251314
242,clinical_plus_myeloid,0.5555555555555556,0.2824569230050704
242,clinical_plus_barrier,0.36111111111111116,0.34673997318093924
242,clinical_plus_myeloid_barrier,0.41666666666666663,0.3335933995115448
243,clinical_Mayo_age,0.625,0.2592686353732117
243,clinical_plus_myeloid,0.7222222222222222,0.23628742006465467
243,clinical_plus_barrier,0.6944444444444444,0.24961745205018537
243,clinical_plus_myeloid_barrier,0.7222222222222222,0.2338351787919962
244,clinical_Mayo_age,0.5666666666666667,0.24275483239788176
244,clinical_plus_myeloid,0.8666666666666667,0.1940988560289569
244,clinical_plus_barrier,0.49999999999999994,0.2554970903604643
244,clinical_plus_myeloid_barrier,0.8333333333333333,0.211041371617475
245,clinical_Mayo_age,0.6,0.2627914531600897
245,clinical_plus_myeloid,0.7142857142857143,0.21770537035951565
245,clinical_plus_barrier,0.45714285714285713,0.27191302003010276
245,clinical_plus_myeloid_barrier,0.6857142857142857,0.2341735941312382
246,clinical_Mayo_age,0.6285714285714286,0.2348972125645266
246,clinical_plus_myeloid,0.8857142857142857,0.18112137401392972
246,clinical_plus_barrier,0.6571428571428571,0.22170094529876963
246,clinical_plus_myeloid_barrier,0.8571428571428572,0.1819459964264516
247,clinical_Mayo_age,0.638888888888889,0.23396136690184186
247,clinical_plus_myeloid,0.8611111111111112,0.19408952947275224
247,clinical_plus_barrier,0.7222222222222223,0.22078018100163407
247,clinical_plus_myeloid_barrier,0.888888888888889,0.19272054576209197
248,clinical_Mayo_age,0.3333333333333333,0.29355018936381677
248,clinical_plus_myeloid,0.4444444444444445,0.30733715228587627
248,clinical_plus_barrier,0.41666666666666663,0.3129418456550902
248,clinical_plus_myeloid_barrier,0.41666666666666674,0.31729570522775
249,clinical_Mayo_age,0.6333333333333333,0.22812266402603737
249,clinical_plus_myeloid,0.5333333333333333,0.283934740866562
249,clinical_plus_barrier,0.8,0.21135915552845394
249,clinical_plus_myeloid_barrier,0.5333333333333333,0.29332942433818415
250,clinical_Mayo_age,0.6571428571428571,0.23732475791578814
250,clinical_plus_myeloid,0.6571428571428571,0.22533329554421722
250,clinical_plus_barrier,0.7428571428571428,0.22340558180079492
250,clinical_plus_myeloid_barrier,0.6571428571428571,0.22387753630763785
251,clinical_Mayo_age,0.42857142857142855,0.25697883922405235
251,clinical_plus_myeloid,0.5714285714285714,0.2341230953465383
251,clinical_plus_barrier,0.4857142857142857,0.27418803022377375
251,clinical_plus_myeloid_barrier,0.6285714285714286,0.24540007966315627
252,clinical_Mayo_age,0.6944444444444444,0.23206662600059633
252,clinical_plus_myeloid,0.7222222222222223,0.2021560775146272
252,clinical_plus_barrier,0.7777777777777779,0.2189947311641752
252,clinical_plus_myeloid_barrier,0.7222222222222223,0.20417691962695175
253,clinical_Mayo_age,0.6111111111111112,0.24701127034712067
253,clinical_plus_myeloid,0.7500000000000001,0.2381032841844848
253,clinical_plus_barrier,0.6944444444444444,0.23346997552464321
253,clinical_plus_myeloid_barrier,0.7500000000000001,0.23725025287391363
254,clinical_Mayo_age,0.6333333333333333,0.2376933028020107
254,clinical_plus_myeloid,0.7666666666666666,0.21346269965640385
254,clinical_plus_barrier,0.6666666666666666,0.24043813709829542
254,clinical_plus_myeloid_barrier,0.7333333333333334,0.21912627210727484
255,clinical_Mayo_age,0.6285714285714286,0.23799277428900598
255,clinical_plus_myeloid,0.5142857142857142,0.29318690204911163
255,clinical_plus_barrier,0.6285714285714286,0.22845090249009362
255,clinical_plus_myeloid_barrier,0.48571428571428565,0.296500672416319
256,clinical_Mayo_age,0.7142857142857142,0.22632559167021235
256,clinical_plus_myeloid,0.8285714285714285,0.18553636218229075
256,clinical_plus_barrier,0.7142857142857143,0.20702089753538197
256,clinical_plus_myeloid_barrier,0.8285714285714285,0.18641989210554208
257,clinical_Mayo_age,0.6388888888888888,0.23006866491552003
257,clinical_plus_myeloid,0.8333333333333333,0.1787697542231819
257,clinical_plus_barrier,0.6388888888888888,0.23166075795874572
257,clinical_plus_myeloid_barrier,0.8333333333333333,0.18756323109564385
258,clinical_Mayo_age,0.5555555555555556,0.24798620750142938
258,clinical_plus_myeloid,0.75,0.20198324649900246
258,clinical_plus_barrier,0.3888888888888889,0.26651549459036283
258,clinical_plus_myeloid_barrier,0.6388888888888888,0.226750773365463
259,clinical_Mayo_age,0.5,0.2619546127553296
259,clinical_plus_myeloid,0.5333333333333333,0.2904805947047533
259,clinical_plus_barrier,0.5666666666666667,0.252614482076392
259,clinical_plus_myeloid_barrier,0.5333333333333333,0.28885932249870394
260,clinical_Mayo_age,0.7714285714285714,0.21253275743158082
260,clinical_plus_myeloid,0.8857142857142857,0.1680646447585082
260,clinical_plus_barrier,0.8571428571428572,0.19642899430857008
260,clinical_plus_myeloid_barrier,0.8857142857142857,0.1720151775193209
261,clinical_Mayo_age,0.8857142857142857,0.21310352258830922
261,clinical_plus_myeloid,0.4857142857142857,0.28215051688978166
261,clinical_plus_barrier,0.7428571428571428,0.220685821663938
261,clinical_plus_myeloid_barrier,0.45714285714285713,0.27919660346726954
262,clinical_Mayo_age,0.3611111111111111,0.3246169556799215
262,clinical_plus_myeloid,0.3055555555555555,0.3779120846178061
262,clinical_plus_barrier,0.3888888888888889,0.36822555198359064
262,clinical_plus_myeloid_barrier,0.3055555555555555,0.39195170112338223
263,clinical_Mayo_age,0.3888888888888889,0.2771378655602839
263,clinical_plus_myeloid,0.6666666666666667,0.2103656336391243
263,clinical_plus_barrier,0.4722222222222222,0.26115930594765174
263,clinical_plus_myeloid_barrier,0.6666666666666667,0.21231336243484036
264,clinical_Mayo_age,0.6333333333333333,0.23379435430594048
264,clinical_plus_myeloid,0.7,0.20154459472058006
264,clinical_plus_barrier,0.5333333333333333,0.2779355036293192
264,clinical_plus_myeloid_barrier,0.6,0.2429291963673066
265,clinical_Mayo_age,0.5285714285714286,0.25640586488101486
265,clinical_plus_myeloid,0.7142857142857143,0.21926173017021064
265,clinical_plus_barrier,0.6285714285714286,0.2407793458203035
265,clinical_plus_myeloid_barrier,0.7142857142857143,0.21834754129420042
266,clinical_Mayo_age,0.5142857142857142,0.2514553568201562
266,clinical_plus_myeloid,0.7428571428571428,0.21095737224086233
266,clinical_plus_barrier,0.6857142857142857,0.23656029689298086
266,clinical_plus_myeloid_barrier,0.7428571428571428,0.21159355324981755
267,clinical_Mayo_age,0.6944444444444444,0.23211497552343582
267,clinical_plus_myeloid,0.6666666666666666,0.22596948377672113
267,clinical_plus_barrier,0.6388888888888888,0.26320345225212594
267,clinical_plus_myeloid_barrier,0.6666666666666666,0.2516885474449704
268,clinical_Mayo_age,0.5277777777777778,0.27632065201324985
268,clinical_plus_myeloid,0.5833333333333333,0.2688158233473494
268,clinical_plus_barrier,0.5555555555555556,0.25810654422682716
268,clinical_plus_myeloid_barrier,0.5555555555555555,0.27737600079597713
269,clinical_Mayo_age,0.7333333333333333,0.21715223213893717
269,clinical_plus_myeloid,0.7666666666666666,0.20883020765048918
269,clinical_plus_barrier,0.5,0.2587480883532049
269,clinical_plus_myeloid_barrier,0.7333333333333333,0.22437733163146287
270,clinical_Mayo_age,0.6,0.23155138778028503
270,clinical_plus_myeloid,0.7142857142857142,0.1971298989899919
270,clinical_plus_barrier,0.8,0.2126051387574555
270,clinical_plus_myeloid_barrier,0.7142857142857142,0.19631742417509576
271,clinical_Mayo_age,0.6571428571428571,0.22445388119939733
271,clinical_plus_myeloid,0.8,0.20399663746031768
271,clinical_plus_barrier,0.5428571428571429,0.2410488230396066
271,clinical_plus_myeloid_barrier,0.7714285714285715,0.21340653748328384
272,clinical_Mayo_age,0.7500000000000001,0.24346501155534417
272,clinical_plus_myeloid,0.5277777777777778,0.35171561013317604
272,clinical_plus_barrier,0.75,0.2505747442646971
272,clinical_plus_myeloid_barrier,0.5277777777777778,0.35036983474566963
273,clinical_Mayo_age,0.7222222222222223,0.2270757319200575
273,clinical_plus_myeloid,0.7777777777777778,0.19050448854681043
273,clinical_plus_barrier,0.7222222222222223,0.22302334477695318
273,clinical_plus_myeloid_barrier,0.75,0.19425138845120662
274,clinical_Mayo_age,0.43333333333333335,0.29102518019914836
274,clinical_plus_myeloid,0.6333333333333333,0.22877107199845034
274,clinical_plus_barrier,0.5333333333333333,0.27217816035706793
274,clinical_plus_myeloid_barrier,0.6333333333333333,0.22668614695506345
275,clinical_Mayo_age,0.45714285714285713,0.26096765799710503
275,clinical_plus_myeloid,0.6571428571428571,0.24365561316225923
275,clinical_plus_barrier,0.5428571428571428,0.24618070027176034
275,clinical_plus_myeloid_barrier,0.5714285714285714,0.2563217040564871
276,clinical_Mayo_age,0.6428571428571428,0.25121272120651056
276,clinical_plus_myeloid,0.6,0.24040050631127596
276,clinical_plus_barrier,0.4285714285714286,0.2990787292063196
276,clinical_plus_myeloid_barrier,0.5142857142857142,0.2792187835803556
277,clinical_Mayo_age,0.6666666666666667,0.23937006708758216
277,clinical_plus_myeloid,0.75,0.20631042470879132
277,clinical_plus_barrier,0.5833333333333334,0.24337757080017264
277,clinical_plus_myeloid_barrier,0.7777777777777778,0.20719513425395933
278,clinical_Mayo_age,0.75,0.23188784129523912
278,clinical_plus_myeloid,0.8611111111111112,0.2186294698954723
278,clinical_plus_barrier,0.8333333333333333,0.2135382967914029
278,clinical_plus_myeloid_barrier,0.8055555555555557,0.22935883708704094
279,clinical_Mayo_age,0.48333333333333334,0.2523884294377547
279,clinical_plus_myeloid,0.6333333333333333,0.21588123093827055
279,clinical_plus_barrier,0.49999999999999994,0.27011776624880146
279,clinical_plus_myeloid_barrier,0.6333333333333333,0.23714798466882028
280,clinical_Mayo_age,0.6285714285714286,0.22515611027619273
280,clinical_plus_myeloid,0.8285714285714286,0.15876715266397817
280,clinical_plus_barrier,0.6857142857142857,0.21016709838821968
280,clinical_plus_myeloid_barrier,0.8571428571428572,0.15944447625048566
281,clinical_Mayo_age,0.6,0.2779193204015901
281,clinical_plus_myeloid,0.6857142857142857,0.2248013744081645
281,clinical_plus_barrier,0.6571428571428571,0.2617793951871323
281,clinical_plus_myeloid_barrier,0.6857142857142857,0.22443174077540448
282,clinical_Mayo_age,0.45833333333333337,0.26629440426313067
282,clinical_plus_myeloid,0.7222222222222223,0.2499983078524466
282,clinical_plus_barrier,0.5555555555555556,0.2484132266568129
282,clinical_plus_myeloid_barrier,0.7222222222222223,0.24967588776405447
283,clinical_Mayo_age,0.7777777777777778,0.22014890309221077
283,clinical_plus_myeloid,0.6944444444444446,0.2514687576243385
283,clinical_plus_barrier,0.4444444444444444,0.273949758798291
283,clinical_plus_myeloid_barrier,0.5277777777777779,0.2714297589993923
284,clinical_Mayo_age,0.5999999999999999,0.24887047698539158
284,clinical_plus_myeloid,0.36666666666666664,0.2956515610693032
284,clinical_plus_barrier,0.5,0.3010705959621852
284,clinical_plus_myeloid_barrier,0.3333333333333333,0.3092781685103056
285,clinical_Mayo_age,0.7999999999999999,0.21826368078048222
285,clinical_plus_myeloid,0.6,0.21028635182092503
285,clinical_plus_barrier,0.7428571428571429,0.23341180926230876
285,clinical_plus_myeloid_barrier,0.6857142857142857,0.215197108990737
286,clinical_Mayo_age,0.6857142857142857,0.2292072296181025
286,clinical_plus_myeloid,0.9142857142857143,0.1685433275818784
286,clinical_plus_barrier,0.6857142857142857,0.22729929069288768
286,clinical_plus_myeloid_barrier,0.8571428571428572,0.18699076977784165
287,clinical_Mayo_age,0.3611111111111111,0.35356463943256555
287,clinical_plus_myeloid,0.5,0.3175554247301565
287,clinical_plus_barrier,0.3333333333333333,0.34819878295052836
287,clinical_plus_myeloid_barrier,0.5277777777777778,0.3165455737561928
288,clinical_Mayo_age,0.763888888888889,0.22992741371029504
288,clinical_plus_myeloid,0.5833333333333334,0.23949138007634366
288,clinical_plus_barrier,0.5555555555555556,0.24667482860138615
288,clinical_plus_myeloid_barrier,0.5833333333333334,0.2463502554510408
289,clinical_Mayo_age,0.5,0.2645195249939499
289,clinical_plus_myeloid,0.6,0.2637957992767738
289,clinical_plus_barrier,0.5666666666666667,0.2572648691218475
289,clinical_plus_myeloid_barrier,0.5666666666666667,0.2622801385828395
290,clinical_Mayo_age,0.6,0.23693413400016014
290,clinical_plus_myeloid,0.8857142857142857,0.1735765881275907
290,clinical_plus_barrier,0.6571428571428571,0.22108348947059986
290,clinical_plus_myeloid_barrier,0.8857142857142857,0.17286656709433515
291,clinical_Mayo_age,0.7714285714285714,0.22347660163074504
291,clinical_plus_myeloid,0.5714285714285714,0.2711391251348017
291,clinical_plus_barrier,0.5714285714285714,0.2546483264880836
291,clinical_plus_myeloid_barrier,0.5428571428571428,0.2798416298414055
292,clinical_Mayo_age,0.6111111111111112,0.25159242745091503
292,clinical_plus_myeloid,0.6388888888888888,0.23513704837028127
292,clinical_plus_barrier,0.638888888888889,0.2389703046191823
292,clinical_plus_myeloid_barrier,0.6388888888888888,0.23317325984998452
293,clinical_Mayo_age,0.3611111111111111,0.3264434122452455
293,clinical_plus_myeloid,0.5833333333333333,0.28140837635901333
293,clinical_plus_barrier,0.4444444444444444,0.3216339590633049
293,clinical_plus_myeloid_barrier,0.5555555555555556,0.28868867875505105
294,clinical_Mayo_age,0.8,0.21832962387769506
294,clinical_plus_myeloid,0.6666666666666666,0.23475789437604355
294,clinical_plus_barrier,0.5333333333333333,0.24619944168214686
294,clinical_plus_myeloid_barrier,0.6333333333333333,0.2434966544434931
295,clinical_Mayo_age,0.42857142857142855,0.27725111822298154
295,clinical_plus_myeloid,0.5428571428571428,0.2377113484347112
295,clinical_plus_barrier,0.4571428571428571,0.2569321060861984
295,clinical_plus_myeloid_barrier,0.5428571428571428,0.23778415097034714
296,clinical_Mayo_age,0.7142857142857143,0.2294508455722328
296,clinical_plus_myeloid,0.7142857142857143,0.19911493280203474
296,clinical_plus_barrier,0.6285714285714286,0.22637737218433462
296,clinical_plus_myeloid_barrier,0.6857142857142857,0.20096527977450473
297,clinical_Mayo_age,0.75,0.2490238016996348
297,clinical_plus_myeloid,0.6388888888888888,0.26388574557715366
297,clinical_plus_barrier,0.638888888888889,0.24797670688917905
297,clinical_plus_myeloid_barrier,0.6388888888888888,0.2619154433570129
298,clinical_Mayo_age,0.5416666666666666,0.2560891533232006
298,clinical_plus_myeloid,0.6944444444444446,0.23790009849648364
298,clinical_plus_barrier,0.5555555555555556,0.2521403152438188
298,clinical_plus_myeloid_barrier,0.6666666666666667,0.23829089764874375
299,clinical_Mayo_age,0.5333333333333333,0.2665187750155558
299,clinical_plus_myeloid,0.7,0.21535213469905023
299,clinical_plus_barrier,0.43333333333333335,0.2735991654584107
299,clinical_plus_myeloid_barrier,0.6333333333333333,0.23710233494893238
300,clinical_Mayo_age,0.6857142857142857,0.23225320103571134
300,clinical_plus_myeloid,0.7428571428571429,0.1920079046905794
300,clinical_plus_barrier,0.6571428571428573,0.23399104896345738
300,clinical_plus_myeloid_barrier,0.7428571428571429,0.21263605137538352
301,clinical_Mayo_age,0.6285714285714286,0.2414318550576059
301,clinical_plus_myeloid,0.6285714285714286,0.22138351794562486
301,clinical_plus_barrier,0.7714285714285714,0.2265213420573412
301,clinical_plus_myeloid_barrier,0.6285714285714286,0.22072781473660694
302,clinical_Mayo_age,0.513888888888889,0.2542720970607418
302,clinical_plus_myeloid,0.75,0.2051910525191936
302,clinical_plus_barrier,0.6111111111111112,0.23661170077505234
302,clinical_plus_myeloid_barrier,0.75,0.20255438022772768
303,clinical_Mayo_age,0.5277777777777778,0.2626135176366496
303,clinical_plus_myeloid,0.5277777777777779,0.29418666055942494
303,clinical_plus_barrier,0.5833333333333333,0.2621069570355861
303,clinical_plus_myeloid_barrier,0.5277777777777779,0.29246324860989237
304,clinical_Mayo_age,0.5,0.27609868002509
304,clinical_plus_myeloid,0.5666666666666667,0.255591257214813
304,clinical_plus_barrier,0.43333333333333335,0.28485715367105885
304,clinical_plus_myeloid_barrier,0.5666666666666667,0.25996935765926543
305,clinical_Mayo_age,0.42857142857142855,0.310114482080574
305,clinical_plus_myeloid,0.45714285714285713,0.28381168002079904
305,clinical_plus_barrier,0.3714285714285714,0.36343982424283444
305,clinical_plus_myeloid_barrier,0.4,0.3288129675661649
306,clinical_Mayo_age,0.7428571428571429,0.2203733056370115
306,clinical_plus_myeloid,0.6285714285714286,0.2961928626390871
306,clinical_plus_barrier,0.7999999999999999,0.21072734040096128
306,clinical_plus_myeloid_barrier,0.6,0.3021781608112117
307,clinical_Mayo_age,0.7222222222222222,0.24789983557156384
307,clinical_plus_myeloid,0.7222222222222223,0.24350412325058846
307,clinical_plus_barrier,0.6388888888888888,0.2504168747410515
307,clinical_plus_myeloid_barrier,0.7222222222222222,0.2452508575244182
308,clinical_Mayo_age,0.5833333333333334,0.24835431427808866
308,clinical_plus_myeloid,0.6111111111111112,0.24818901712397282
308,clinical_plus_barrier,0.4722222222222222,0.2794915478666564
308,clinical_plus_myeloid_barrier,0.5277777777777778,0.26542508895317535
309,clinical_Mayo_age,0.6666666666666666,0.2324977430106966
309,clinical_plus_myeloid,0.9,0.16499899989673655
309,clinical_plus_barrier,0.6,0.23933865579508232
309,clinical_plus_myeloid_barrier,0.8333333333333333,0.18680441200979186
310,clinical_Mayo_age,0.6857142857142857,0.2247371879180711
310,clinical_plus_myeloid,0.48571428571428565,0.2931278901789942
310,clinical_plus_barrier,0.6571428571428571,0.22867115276208913
310,clinical_plus_myeloid_barrier,0.48571428571428565,0.2919594080246662
311,clinical_Mayo_age,0.4,0.2664427587558402
311,clinical_plus_myeloid,0.6571428571428571,0.20996325749064107
311,clinical_plus_barrier,0.42857142857142855,0.25593605896852667
311,clinical_plus_myeloid_barrier,0.6285714285714286,0.2165108012660197
312,clinical_Mayo_age,0.6944444444444444,0.24396755971577944
312,clinical_plus_myeloid,0.8333333333333334,0.1972643677210616
312,clinical_plus_barrier,0.6944444444444445,0.2236283312002291
312,clinical_plus_myeloid_barrier,0.8333333333333334,0.1957595990195576
313,clinical_Mayo_age,0.5,0.26970424274446136
313,clinical_plus_myeloid,0.4166666666666667,0.2593428720825119
313,clinical_plus_barrier,0.5277777777777778,0.2675269042584995
313,clinical_plus_myeloid_barrier,0.5,0.25738506962938096
314,clinical_Mayo_age,0.4666666666666667,0.28920657526192467
314,clinical_plus_myeloid,0.5333333333333333,0.2857812912917883
314,clinical_plus_barrier,0.39999999999999997,0.30816849426326587
314,clinical_plus_myeloid_barrier,0.5,0.2954128102267144
315,clinical_Mayo_age,0.5714285714285714,0.23487680929098817
315,clinical_plus_myeloid,0.6285714285714286,0.22463107842536104
315,clinical_plus_barrier,0.6,0.2287869069005604
315,clinical_plus_myeloid_barrier,0.6,0.2241568160703673
316,clinical_Mayo_age,0.6857142857142857,0.22716456953674172
316,clinical_plus_myeloid,0.8285714285714285,0.17326249931353513
316,clinical_plus_barrier,0.5428571428571428,0.23870160664554674
316,clinical_plus_myeloid_barrier,0.7714285714285714,0.19278548617940736
317,clinical_Mayo_age,0.6388888888888888,0.2555464733561543
317,clinical_plus_myeloid,0.4444444444444444,0.3028263795794221
317,clinical_plus_barrier,0.38888888888888884,0.36580572673104306
317,clinical_plus_myeloid_barrier,0.3611111111111111,0.3706941740826499
318,clinical_Mayo_age,0.5277777777777778,0.2585329722909396
318,clinical_plus_myeloid,0.7777777777777779,0.19043749450416944
318,clinical_plus_barrier,0.6111111111111112,0.24801374911700255
318,clinical_plus_myeloid_barrier,0.7777777777777779,0.19745297334372014
319,clinical_Mayo_age,0.19999999999999998,0.3254549843286362
319,clinical_plus_myeloid,0.39999999999999997,0.31296482772954975
319,clinical_plus_barrier,0.3333333333333333,0.3060670779927244
319,clinical_plus_myeloid_barrier,0.36666666666666664,0.3232695551338057
320,clinical_Mayo_age,0.5142857142857143,0.242614121039146
320,clinical_plus_myeloid,0.8857142857142857,0.16974567173256924
320,clinical_plus_barrier,0.6285714285714286,0.22815111556189763
320,clinical_plus_myeloid_barrier,0.8857142857142857,0.17083295326357603
321,clinical_Mayo_age,0.6857142857142857,0.2302634075341452
321,clinical_plus_myeloid,0.7428571428571429,0.19268070715261976
321,clinical_plus_barrier,0.8285714285714285,0.2129806340882688
321,clinical_plus_myeloid_barrier,0.7428571428571429,0.19416122433919622
322,clinical_Mayo_age,0.4166666666666667,0.29509862615993726
322,clinical_plus_myeloid,0.5555555555555556,0.2614849986702327
322,clinical_plus_barrier,0.36111111111111105,0.3123473036809574
322,clinical_plus_myeloid_barrier,0.4444444444444444,0.2795334624346872
323,clinical_Mayo_age,0.5833333333333335,0.2414412593278363
323,clinical_plus_myeloid,0.6666666666666667,0.2347311404578527
323,clinical_plus_barrier,0.5555555555555556,0.24494419687057797
323,clinical_plus_myeloid_barrier,0.6666666666666667,0.235310454909176
324,clinical_Mayo_age,0.29999999999999993,0.3368640621025393
324,clinical_plus_myeloid,0.2333333333333333,0.47553902633073836
324,clinical_plus_barrier,0.36666666666666664,0.42641295337611657
324,clinical_plus_myeloid_barrier,0.2666666666666666,0.5062775477277278
325,clinical_Mayo_age,0.2857142857142857,0.30199341390609563
325,clinical_plus_myeloid,0.5428571428571428,0.26260948975018145
325,clinical_plus_barrier,0.4,0.3226858551949368
325,clinical_plus_myeloid_barrier,0.5428571428571429,0.29129657557792604
326,clinical_Mayo_age,0.7714285714285715,0.23858581438834725
326,clinical_plus_myeloid,0.8,0.18892376178784764
326,clinical_plus_barrier,0.657142857142857,0.24062740930675675
326,clinical_plus_myeloid_barrier,0.8285714285714285,0.19725431117486789
327,clinical_Mayo_age,0.4444444444444444,0.26563868261524654
327,clinical_plus_myeloid,0.6666666666666667,0.2656766265284263
327,clinical_plus_barrier,0.5833333333333334,0.25497923784425003
327,clinical_plus_myeloid_barrier,0.6666666666666667,0.26416048771936235
328,clinical_Mayo_age,0.5972222222222223,0.2491352165391476
328,clinical_plus_myeloid,0.5555555555555556,0.2411597887567997
328,clinical_plus_barrier,0.5833333333333334,0.23104627294155045
328,clinical_plus_myeloid_barrier,0.5277777777777778,0.256820628761343
329,clinical_Mayo_age,0.7,0.2178420222030118
329,clinical_plus_myeloid,0.6333333333333333,0.21489845795334814
329,clinical_plus_barrier,0.8,0.20841242494235682
