geo_accession,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
GSM2429392,0.0,0.0,0.11619171622210897,0.19983419214381468,0.6839740916340763
GSM2429393,0.09205532942875327,0.0,0.048938918074315614,0.22395797630525952,0.6350477761916716
GSM2429394,0.009467740197036955,0.0,0.13074697705629473,0.19469216713431112,0.6650931156123572
GSM2429395,0.0057561805206046675,0.0,0.07047959295164437,0.23250095038253038,0.6912632761452207
GSM2429396,0.0,0.0,0.09201187083062469,0.2133672059093736,0.6946209232600017
GSM2429397,0.0,0.0,0.12539159674414918,0.2279527144332519,0.6466556888225989
GSM2429398,0.0,0.0,0.12407842937643289,0.3356514144788483,0.540270156144719
GSM2429399,0.07176412614776664,0.0,0.08959118933932386,0.17058528667687248,0.668059397836037
GSM2429400,0.007089795520332244,0.0,0.08308652055052591,0.18651684927242013,0.7233068346567219
GSM2429401,0.0,0.0,0.1465797576670074,0.12393625793223625,0.7294839844007563
GSM2429402,0.03611254375281981,0.031476612058016024,0.04185897218029055,0.22336431745157276,0.6671875545573008
GSM2429403,0.13380290529099903,0.0,0.11391512916611701,0.09120565103713792,0.6610763145057461
GSM2429404,0.027839132173227896,0.0,0.08181507777530013,0.1914239428036505,0.6989218472478215
GSM2429405,0.0,0.0,0.11338651938397637,0.19742054668202005,0.6891929339340036
GSM2429406,0.0,0.0,0.07048863001791641,0.24705337645775208,0.6824579935243315
GSM2429407,0.0,0.24159380727844587,0.0645244438210668,0.13190716058795843,0.5619745883125289
GSM2429408,0.0020430927272047975,0.049786794222579894,0.1193330864133421,0.1362720023269556,0.6925650243099176
GSM2429409,0.05826006158181977,0.0,0.10489521533535258,0.1561313352685101,0.6807133878143176
GSM2429410,0.0,0.0,0.163168318435414,0.27353665658654747,0.5632950249780386
GSM2429411,0.12002804750831013,0.0,0.11118148560858951,0.12988093542942505,0.6389095314536752
GSM2429412,0.027596992797423295,0.0,0.11404385028813903,0.19167816525037876,0.6666809916640589
GSM2429413,0.0,0.0,0.10857641882999466,0.25933546138725,0.6320881197827554
GSM2429414,0.0,0.0,0.12857209627611463,0.13528397586634175,0.7361439278575436
GSM2429415,0.0,0.0,0.07929851385187515,0.1797860254738533,0.7409154606742715
GSM2429416,0.0,0.0,0.06007461096517312,0.22871753593608882,0.711207853098738
GSM2429417,0.053116241280956045,0.0,0.06008552570653771,0.21481053059038496,0.6719877024221212
GSM2429418,0.05547873416987653,0.0,0.14206324434610604,0.13620252312646017,0.6662554983575573
GSM2429419,0.0,0.0,0.11735768640873029,0.20126820205819654,0.6813741115330731
GSM2429420,0.0,0.0,0.1573389873566727,0.23359592810341884,0.6090650845399084
GSM2429421,0.0,0.0,0.097939888067672,0.22925032480447938,0.6728097871278486
GSM2429422,0.0,0.0,0.09265294790071225,0.19333677755453393,0.7140102745447539
GSM2429423,0.011332164761300273,0.0,0.13977203791478776,0.2625154037778171,0.5863803935460948
GSM2429424,0.0,0.0028544705793847316,0.10304760355051687,0.22212229029657232,0.671975635573526
GSM2429425,0.03578213381953557,0.0,0.13088341627307154,0.21653418068931812,0.6168002692180747
GSM2429426,0.0004244160222528252,0.0,0.09363096046351904,0.22283250048523598,0.683112123028992
GSM2429427,0.08389620116274778,0.0,0.10550612309813139,0.21898398840696,0.5916136873321608
GSM2429428,0.07921110243215454,0.0,0.0873213370925916,0.1315950931910713,0.7018724672841825
GSM2429429,0.03795358713215329,0.12809383149779405,0.07869576912870405,0.20887158670034936,0.5463852255409992
GSM2429430,0.0,0.0,0.13075514205883676,0.1917127835801165,0.6775320743610468
GSM2429431,0.0,0.0,0.10118754364184282,0.3136013050342041,0.5852111513239531
GSM2429432,0.042196802542982144,0.0,0.14275245957627394,0.21730745556711803,0.5977432823136258
GSM2429433,0.0,0.0,0.12421734468203012,0.20409504185750016,0.6716876134604698
GSM2429434,0.0,0.0,0.10798978066385738,0.28827499023749126,0.6037352290986513
GSM2429435,0.0,0.0,0.14211904598753763,0.15064785695063443,0.7072330970618279
GSM2429436,0.0,0.07727118807835877,0.102553691601139,0.24538333400642492,0.5747917863140773
GSM2429437,0.0,0.0,0.15039173929532737,0.18090281757727142,0.6687054431274012
GSM2429438,0.0,0.0,0.11422455755087252,0.1880025493251416,0.6977728931239859
GSM2429439,0.02670317972741394,0.017786530581478183,0.10967792844373571,0.157510332746181,0.6883220285011911
GSM2429440,0.05883344575037823,0.0,0.10172043196526839,0.2481138412990655,0.5913322809852879
GSM2429441,0.016458427193589486,0.0,0.12050059501188977,0.20946869925104156,0.6535722785434792
GSM2429442,0.0,0.0,0.17572813111203106,0.17883003234313938,0.6454418365448296
GSM2429443,0.0,0.0,0.11793310480722281,0.1198614074854825,0.7622054877072947
GSM2429444,0.0,0.0,0.12519381718674755,0.16272276459762278,0.7120834182156297
GSM2429445,0.05087919451691494,0.0,0.13568668450651056,0.16077573743786575,0.6526583835387089
GSM2429446,0.0,0.0,0.14074714077067035,0.1848466853717568,0.6744061738575728
GSM2429447,0.0,0.0,0.10884209712412202,0.19466178141852344,0.6964961214573545
GSM2429448,0.0,0.0,0.08565746148343793,0.24124527283012281,0.6730972656864393
GSM2429449,0.04000898437369177,0.0,0.07174694299825075,0.1638832325209453,0.7243608401071122
GSM2429450,0.0,0.0,0.1478051318427558,0.16527462604318532,0.6869202421140589
GSM2429451,0.0,0.0,0.10030047284944513,0.2400246165444353,0.6596749106061196
GSM2429452,0.0,0.0,0.16338235844308002,0.18616872317543268,0.6504489183814873
GSM2429453,0.0,0.0,0.07247633119014538,0.1925917235777809,0.7349319452320738
GSM2429454,0.0,0.0,0.10376349970286933,0.23897201428946882,0.6572644860076617
GSM2429455,0.0,0.0,0.13865578627723324,0.2142052229194447,0.647138990803322
GSM2429456,0.0,0.0,0.21093313307446482,0.12482955304285974,0.6642373138826755
GSM2429457,0.02889180135002048,0.0,0.12322666098527368,0.15409901394145353,0.6937825237232523
GSM2429458,0.0739540044031542,0.0,0.11702901619993789,0.19700389542150487,0.612013083975403
GSM2429459,0.0,0.0,0.08536951041642298,0.22041786276384587,0.6942126268197311
GSM2429460,0.013147124053762307,0.0,0.1139665035992634,0.20944407588061448,0.6634422964663598
GSM2429461,0.020374628071688477,0.0022037320076715846,0.11692522554081783,0.21096231461311296,0.6495340997667091
GSM2429462,0.0,0.0,0.11082175908612793,0.1341943609228844,0.7549838799909877
GSM2429463,0.00209594224746505,0.0,0.10701592763569184,0.24740259664656164,0.6434855334702815
GSM2429464,0.01444994746966321,0.0,0.11167399725335998,0.2236954298317989,0.6501806254451779
GSM2429465,0.06213546592662565,0.0,0.12790699686618717,0.11535423595967004,0.6946033012475171
GSM2429466,0.02637572059832427,0.0,0.13228886316281677,0.1803320391079945,0.6610033771308644
GSM2429467,0.0,0.0,0.1698862324366437,0.191377038315933,0.6387367292474233
GSM2429468,0.011661251398512663,0.0,0.1348538148104707,0.17963005153834055,0.6738548822526761
GSM2429469,0.024952685920753254,0.0,0.11066146323131038,0.19755336971744278,0.6668324811304935
GSM2429470,0.062137515713348905,0.0,0.13883250423248547,0.16972104206146665,0.629308937992699
GSM2429471,0.0027315768009807946,0.0,0.1367734213254505,0.1912726644571652,0.6692223374164036
GSM2429472,0.0,0.0,0.12367324820676591,0.24082891197528883,0.6354978398179452
GSM2429473,0.02223362535973798,0.0,0.16105180469567754,0.13908729784248544,0.677627272102099
GSM2429474,0.0,0.0,0.1507622105286336,0.1571983927550462,0.6920393967163201
GSM2429475,0.0,0.0,0.1464176441780143,0.15482186886410126,0.6987604869578844
GSM2429476,0.028310790694669633,0.04483680292174887,0.07262031353542181,0.2067760847354891,0.6474560081126706
GSM2429477,0.018717121017798793,0.0,0.09558480721350367,0.15917937137943514,0.7265187003892624
GSM2429478,0.0,0.0,0.10196919540017671,0.20739720915228219,0.6906335954475411
GSM2429479,0.0,0.0,0.08841952708329497,0.22891155727531373,0.6826689156413913
GSM2429480,0.05173181008181519,0.2624749592452521,0.14855357911278882,0.4003503389180039,0.13688931264213994
GSM2429481,0.0,0.01502577047236367,0.08786893590741326,0.2696296445531378,0.6274756490670853
GSM2429482,0.050344266802353044,0.09056012758204497,0.0570193129113241,0.11210917141116288,0.689967121293115
GSM2429483,0.0,0.0,0.043899877581842404,0.21977408980431679,0.7363260326138408
GSM2429484,0.014567781470944821,0.0,0.12054597636385685,0.1885532690596761,0.6763329731055222
GSM2429485,0.004473195111399184,0.0,0.1031959115956031,0.19356432483892164,0.6987665684540761
GSM2429486,0.10713468076982455,0.0,0.1183515698862061,0.17463549070737508,0.5998782586365943
GSM2429487,0.08692932804956222,0.0,0.13441282791075101,0.17280284259585343,0.6058550014438334
GSM2429488,0.0,0.0,0.14833336588630322,0.20736215993587084,0.6443044741778259
GSM2429489,0.0,0.0,0.18369282194415962,0.33959319877719196,0.47671397927864845
GSM2429490,0.05448280395396488,0.027229809901688964,0.09586045426060924,0.22725358672517776,0.5951733451585591
GSM2429491,0.05996376515394109,0.0,0.057937880243881794,0.16097444486166748,0.7211239097405097
GSM2429492,0.07913314941011647,0.0,0.10731395752647509,0.19143567007917972,0.6221172229842288
GSM2429493,0.09292168862160188,0.010655650266975892,0.10970630872686443,0.20008044932903016,0.5866359030555276
GSM2429494,0.018545488244569804,0.0,0.11378061370022766,0.2083060998640646,0.6593677981911379
GSM2429495,0.0,0.0,0.1503765096363071,0.1361380348611779,0.713485455502515
GSM2429496,0.08765295474486284,0.0,0.09760715208432832,0.12106867922692867,0.6936712139438801
GSM2429497,0.06630312569044766,0.06802717311109881,0.05845849090585359,0.1737772397461618,0.6334339705464381
GSM2429498,0.020135885683811385,0.0,0.07521220486104106,0.17721229128223023,0.7274396181729174
GSM2429499,0.032924639113006075,0.0,0.1479896567441448,0.1575574355180839,0.6615282686247652
GSM2429500,0.05014250912291281,0.0,0.14811904592920552,0.20900599165841446,0.5927324532894671
GSM2429501,0.010135081470974515,0.0,0.08888889400396209,0.22414649411501825,0.6768295304100451
GSM2429502,0.0,0.0,0.14567839140150332,0.15978070651475684,0.6945409020837398
GSM2429503,0.020300145127199947,0.0,0.0694258179248619,0.19903107386224472,0.7112429630856935
GSM2429504,0.0,0.0,0.14214530471872902,0.25111621642582754,0.6067384788554434
GSM2429505,0.0,0.1714401940428045,0.029344682620703562,0.2508409554029352,0.5483741679335566
GSM2429506,0.015206959872659784,0.0,0.12773327257352043,0.1459738664774823,0.7110859010763375
GSM2429507,0.017788811320193835,0.0,0.07023490908126617,0.1290529053212595,0.7829233742772805
GSM2429508,0.050826176815412905,0.0,0.029605112761739296,0.21558724072909397,0.7039814696937537
GSM2429509,0.0,0.0,0.1024116084225729,0.1676200046206413,0.7299683869567858
GSM2429510,0.009334969656785947,0.0,0.15445535161873786,0.1973952719600982,0.6388144067643781
GSM2429511,0.02450042747415544,0.0,0.12562024554808007,0.17931724636836296,0.6705620806094015
GSM2429512,0.0,0.0,0.10297702458097718,0.17737115119634744,0.7196518242226754
GSM2429513,0.037224490595938214,0.03403935027581225,0.06895580887489253,0.1929230825566003,0.6668572676967567
GSM2429514,0.0,0.06398671485734526,0.06210320195967838,0.2512727721073497,0.6226373110756266
GSM2429515,0.040680808673589544,0.0,0.08885118158097918,0.182613085145434,0.6878549245999972
GSM2429516,0.025183379869563146,0.0,0.12640990108639033,0.19710075272130564,0.6513059663227408
GSM2429517,0.04220467354792387,0.0,0.09434345734296755,0.17732150043427156,0.686130368674837
GSM2429518,0.0,0.0,0.17581220369056766,0.11194175770038335,0.7122460386090491
GSM2429519,0.01588932121099449,0.0,0.15717860570213346,0.21120845965618326,0.6157236134306888
GSM2429520,0.03446849560276701,0.0,0.05128032070575035,0.18623172887828734,0.7280194548131953
GSM2429521,0.0,0.0,0.09359496283573465,0.22548521033877864,0.6809198268254867
GSM2429522,0.06221044971695749,0.0,0.08027111740427448,0.22719068035859105,0.6303277525201769
GSM2429523,0.030930584111619322,0.0,0.16896773952136368,0.2101899189234877,0.5899117574435293
GSM2429524,0.04558004988105384,0.0,0.06620865124320399,0.22628710529102103,0.6619241935847212
GSM2429525,0.0,0.0,0.13616080943173997,0.26875336504768554,0.5950858255205744
GSM2429526,0.0,0.0,0.06643917536977244,0.20987722482349544,0.7236835998067321
GSM2429527,0.0,0.0,0.14558230051580087,0.21173231092832545,0.6426853885558738
GSM2429528,0.0,0.0,0.09036706278982078,0.22538989354536643,0.6842430436648128
